post_id,candidato,tema,polarizacion_consenso,x3d,y3d,z3d
1o5h8m1,jara,identidad,0.28,0.013855131799393117,0.18257610359893767,-0.016120249845884976
1p4pkd7,jara,campana_electoral,0.36,-0.01242154704046577,-0.01759904578332374,0.013147833477906417
1ona3yr,jara,campana_electoral,0.3,0.018570466382782664,-0.01513847305411994,0.11668657648743853
1peepy6,jara,campana_electoral,0.3375,0.017292215142876165,-0.03651194770482556,0.12356641807469994
1pffwt1,jara,democracia,0.58,-0.02252889098352998,-0.03283445907625669,0.018362491251355483
1pmisir,jara,democracia,0.24,0.11183531578447652,-0.029841228657505818,-0.03814730217353117
1na4sbi,jara,medios_fakenews,0.5,-0.008431610218617266,-0.013488742427269709,-0.008344864887565242
1om0fpv,jara,democracia,0.4,-0.02397685904499098,-0.004340613684850104,-0.005103199941605234
1odgz5s,jara,democracia,0.4,0.22297580188891528,-0.06105776813331161,-0.09181057186088579
1oz19t8,jara,campana_electoral,0.45,0.011786337520503863,-0.03393084596393662,-0.006929649106695418
1p1yvgk,jara,democracia,0.45,-0.029331666362442773,-0.015646700481566852,-0.011120584695549588
1p2mtyk,jara,campana_electoral,0.45,-0.012353444692145839,-0.022400908813664352,0.019291231257684397
1or8ido,jara,identidad,0.15,0.053938604877673296,0.15627511141206107,0.1385603538969256
1of0h1j,jara,democracia,0.45,-0.03308324392830399,-0.040555968931917694,-0.00901205117188139
1owo9pd,jara,campana_electoral,0.2,0.0015725520563220213,-0.03458049718340739,-0.007055374959385579
1neoyyp,jara,migracion,0.25,-0.012906827010920434,-0.01825240352368057,0.010923493607596872
1oxmuxv,jara,economia,0.55,0.029349729285660067,-0.018474458147546613,0.16918126922711538
1nzuzzd,jara,democracia,0.15,0.06202988466122966,0.15591255055914927,0.1445237284021124
1pam1pk,jara,democracia,0.25,0.016639374600936157,-0.035396322939724514,-0.02154300000002088
1p3c43g,jara,campana_electoral,0.4,0.023911098449292328,-0.05658011736573476,-0.015316755516731248
1p8vx9e,jara,medios_fakenews,0.2,-0.03329520078632292,-0.03441254057839828,0.004147211670866013
1p89unk,jara,campana_electoral,0.3,0.013375068748246472,-0.010438982980861579,0.02289814292230271
1o3xi9h,jara,identidad,0.25,-0.02974350253739792,0.08066698305954866,-0.016863275845704552
1okogou,jara,identidad,0.25,-0.027254924247971844,-0.026056882264487193,-0.008115690343176121
1oz4bv6,jara,identidad,0.55,-0.032738901630965725,0.017812548836688955,-0.00801675169111897
1okzbzp,jara,economia,0.55,-0.024326004217001377,0.04919700074945932,0.0002015284517819881
1p85mlh,jara,democracia,0.3,-0.005975899425019658,-0.0026064208898236157,-0.04606728326627717
1oei4j9,jara,campana_electoral,0.55,-0.0031207441173854364,-0.014335078362356713,0.0016301313264605695
1om0fpv,jara,democracia,0.3,-0.016685241152791443,-0.0366914123662405,0.013714744738584946
1nvby05,jara,democracia,0.45,0.026077443450157157,0.004169299281187883,0.14906300718765322
1nzuzzd,jara,religion_valvores,0.1,-0.019773517750488856,-0.016090487554180147,0.006248208012010696
1pipv9f,jara,economia,0.3,-0.05430509705225166,-0.04751261357416736,-0.03515367980104442
1ozj92n,jara,democracia,0.15,-0.023668697105372578,-0.0667630693241201,-0.03725312400281962
1n87t00,jara,identidad,0.1,0.03421835627561595,0.3463873815840967,-0.06287213350519964
1qij81e,jara,democracia,0.3,-0.0362517676187619,-0.0291986274968456,-0.018869041296712734
1od9th6,jara,identidad,0.5,-0.009775218128088427,0.16189566955740098,0.0015084216474569917
1ov2e18,jara,identidad,0.6,-0.03386482246522486,-0.03441769546931096,0.00320677984268449
1p4of85,jara,democracia,0.25,0.026860721771666884,-0.030362027671568117,0.010651412806157872
1mj42es,jara,democracia,0.2,-0.035842725536696235,0.026587547763485406,-0.0021096854907404847
1n1qy3v,jara,venezuela_latam,0.3,-0.01861995493381603,-0.023808672603068556,0.00043847850720227417
1p28qjd,jara,democracia,0.3,-0.03183056299005549,-0.003870009065844948,-0.06756850935602222
1p28qjd,jara,campana_electoral,0.4,0.0177605425614443,-0.030645264679880956,0.020771847784986006
1mok7a5,jara,medios_fakenews,0.4,-0.021140333119626393,-0.02756406296334136,0.002933786433505925
1oxbq0o,jara,campana_electoral,0.25,-0.00603084434293116,0.004670245676839404,-0.02559074273615053
1owfqr4,jara,identidad,0.55,-0.025878149455393764,-0.02521962715361534,-0.0022748402388207633
1nhomrc,jara,campana_electoral,0.5,-0.029015884100967455,-0.007508352750615854,-0.010301552781259783
1oq06v9,jara,medios_fakenews,0.35,-0.013466304918011297,-0.029041919001711148,-0.0046004923120684296
1o52not,jara,moral,0.35,-0.032884949273982264,-0.002510913420246723,-0.05571237851418649
1p2kp2k,jara,democracia,0.5,0.07050107413388303,0.10458577847485125,-0.06874566107967704
1ozdr26,jara,identidad,0.35,-0.0227549638507489,-0.024196846505981882,0.013184421688888295
1oz4ve4,jara,identidad,0.45,-0.02092518784254651,-0.03143298773325821,0.0031611089550961573
1mwqjes,jara,economia,0.6,-0.03751566021761883,-0.012399989240956089,-0.018544400329779713
1n2stww,jara,pinochet_ddhh,0.55,-0.034698136703404006,-0.01609391188583424,-0.015479684983187204
1p62nrq,jara,economia,0.375,-0.04134113709571506,0.04015527485435082,-0.0341967113445395
1mokdp5,jara,identidad,0.65,-0.02364098448595979,0.05997079135705834,0.012116859356116652
1oifjt6,jara,identidad,0.5,-0.04051516810956808,-0.016060352424887167,-0.037830120009746185
1pk5n27,jara,seguridad,0.2,-0.036236570161422,-0.030003818751446695,-0.01889183459741185
1okx4rn,jara,moral,0.3,-0.032323979905678014,-0.03882228021004254,0.01268131996248084
1pe41e1,jara,medios_fakenews,0.25,-0.01694476025180944,-0.030749865024934826,0.003839164416010062
1nnhrgj,jara,democracia,0.6,0.04035016263668405,-0.027697890391514823,0.11083868872668602
1pm2vps,jara,economia,0.5,-0.02244657714385984,-0.04092552177859871,0.006335648664549574
1ol4b8d,jara,identidad,0.35,-0.009257503364132807,0.06688180769109293,-0.012017069721529543
1n3pd37,jara,campana_electoral,0.4,-0.02308619002665418,-0.03288395014693737,-0.0022025537867874727
1pmzl1d,jara,seguridad,0.35,-0.017700612845199047,-0.01704279250326477,0.01693981137937474
1oz2z5x,jara,identidad,0.3,-0.034674349382454395,-0.009475320729430407,-0.006385753633986524
1piocrs,jara,medios_fakenews,0.5,-0.02967477596856425,-0.01168583613157214,-0.007990625775626337
1ple47a,jara,campana_electoral,0.35,-0.04459773581517598,-0.015277239689541509,-0.04091172457457585
1n15cm9,jara,identidad,0.5,-0.027538064972351603,0.07557165039325091,-0.02360485367518538
1o2qfk1,jara,campana_electoral,0.5,-0.017589193522221096,-0.028545972367199697,-8.699707866872465e-06
1odgz5s,jara,democracia,0.5,0.4090454344714451,0.08980476234298611,-0.2071088783018286
1oxmuxv,jara,campana_electoral,0.25,0.15617979083245545,-0.04197039619274096,-0.13104282284195207
1pjdjo2,jara,democracia,0.4,-0.0342597236112349,-0.03824239266462593,-0.017536735073070884
1mxdsg9,jara,campana_electoral,0.3,-0.03191995728368467,-0.022553642841608035,-0.010905674883875113
1pd3b5x,jara,campana_electoral,0.45,0.028659693489880875,0.00893425906164175,-0.007607750889849042
1p1uca8,jara,economia,0.3,-0.02027252422439246,-0.03275773077091405,0.0015103930165653063
1p89unk,jara,democracia,0.1,0.016917375614126245,-0.02792975942054525,-0.032057189604742395
1nd1cy7,jara,democracia,0.6,-0.03329718041329076,-0.013967298553627073,-0.0166423145042962
1p0v907,jara,economia,0.3,-0.0345532105973694,-0.009525770892576071,-0.028735953401665577
1pmqfw4,jara,democracia,0.7425,-0.0227703210967536,-0.000366160249329249,-0.0017000844226208924
1n474x3,jara,moral,0.15,-0.023981856815542015,-0.009924795433240166,0.0011243989932120323
1od6frl,jara,medios_fakenews,0.72,-0.027509672466766805,-0.02049116426066621,-0.010435516139249361
1oszezu,jara,economia,0.45,-0.041696861992314836,-0.03317511966796395,0.004822344625172028
1oj642l,jara,pinochet_ddhh,0.55,-0.024209914565588932,0.0010450446690026018,-0.005354760946424593
1p3085m,jara,campana_electoral,0.3,-0.03310075024392718,-0.04129774512195472,-0.019312631761311552
1muyjix,jara,democracia,0.5,-0.00275768746381189,-0.023368422719370934,-0.006756431551724172
1pe2hi2,jara,seguridad,0.3,-0.011118600723602311,-0.0018942156802373503,0.025307539777115824
1ok2i5j,jara,moral,0.55,-0.017125620610019765,-0.029129601202637363,0.02906690272272977
1nyy3zn,jara,democracia,0.6,0.3546362138860475,-0.05268743568780248,0.07038859241755753
1pju4lr,jara,seguridad,0.3,-0.04892997068037633,-0.03476330922855953,0.0014337408075727736
1p0farg,jara,economia,0.55,-0.016733718383955213,-0.049960874694931705,-0.018019494029708368
1n4tsyy,jara,democracia,0.4,-0.003179630263438281,-0.02282113047620007,0.003569687226585356
1nhke1o,jara,democracia,0.15,0.32299703921539885,0.1669525942816966,-0.17218203955635208
1p1b8wf,jara,democracia,0.6,-0.05060286063756203,-0.025419862173033523,-0.043612647306297075
1ogy8dt,jara,campana_electoral,0.15,-0.03197918834549352,-0.030524586770026455,0.0041433286223727574
1o5vj4q,jara,economia,0.2,-0.04223517179205684,-0.04581385803280627,-0.007659842763269966
1pki1os,jara,identidad,0.4,-0.015075180553518436,0.09006902496164845,-0.01863814002526459
1ng63gu,jara,campana_electoral,0.55,0.03894284604996788,-0.020955159974989042,-0.010946240318951007
1oyyaxn,jara,campana_electoral,0.35,0.037794874181674695,-0.05304542031407966,-0.02355337535760248
1pmyvdg,jara,campana_electoral,0.54,-0.0315273555467794,-0.01835526684768502,-0.032943292370240095
1o7s8kt,jara,medios_fakenews,0.35,-0.04277498164701636,-0.025545837203506217,-0.0360480822446506
1pk1f27,jara,identidad,0.36,-0.053871607593031834,-0.014741958899794834,-0.005332085269284501
1ovzt0c,jara,identidad,0.35,0.01721338297308345,0.0606675787825158,-0.02721842438216914
1pijcbm,jara,economia,0.4,-0.041807341932557224,-0.054411022057498065,-0.008628257083963373
1pb0gt1,jara,campana_electoral,0.35,-0.003119123262719287,-0.015713469913864932,-0.00794282828664051
1mokdp5,jara,seguridad,0.45,0.08168244769140119,-0.026570529339109614,-0.06642864378009655
1p43msc,jara,campana_electoral,0.87,-0.05841208746641234,-0.05117275728453775,-0.009957008064668609
1oxbq0o,jara,democracia,0.3,-0.016622357144392103,-0.012369609688997363,-0.0025072923198614584
1ozl3su,jara,identidad,0.55,-0.021397346157988592,0.09732181389461371,-0.010061554665034774
1o52czr,jara,democracia,0.35,0.15326035732184387,0.136039795019923,-0.10547944330684218
1p2ykbz,jara,campana_electoral,0.5,0.08095511916722078,-0.06259448168716478,0.3245936822128953
1nug1xi,jara,migracion,0.1,-0.04247573449771984,-0.05882997936999915,-0.002373802597838792
1ov4fyd,jara,democracia,0.25,-0.016277211170461506,0.08471382133596209,0.006999830271921475
1nguxew,jara,migracion,0.5,-0.031738958327394665,-0.030128598704473895,-0.0027519939442774565
1oyzr2e,jara,identidad,0.65,-0.025617204998413617,-0.010070043483483681,-0.008818294581746948
1p4pkd7,jara,campana_electoral,0.25,0.013314645907621155,-0.031093901598912066,-0.010015101502482611
1omqzqq,jara,democracia,0.5,0.009481240428760265,-0.03723573273926581,-0.02968193934726034
1ovzt0c,jara,democracia,0.25,-0.028903981919065687,-0.0018007139587167646,-0.03785220149461299
1p42asm,jara,moral,0.45,-0.02092361905735155,-0.013785604050700747,-0.0013155262548348889
1oez5r5,jara,democracia,0.45,0.23305062876972027,-0.04205806675825003,-0.10962386818971413
1oybifx,jara,seguridad,0.2,-0.00636948588539882,0.022060564800023944,-0.031095903135761018
1ov9fj7,jara,seguridad,0.25,-0.03321899610744646,-0.017966580022345,0.0003677393176137039
1p1ecyt,jara,campana_electoral,0.2,0.026033564833702266,-0.034048135257532905,-0.018841464884441123
1p6k7mh,jara,economia,0.65,-0.02721699084175506,-0.051725541179222206,0.01608345501014591
1ple47a,jara,campana_electoral,0.54,0.024166034255660152,-0.023339118777586033,0.12691231602613126
1ogy8dt,jara,identidad,1.0,-0.025213127840690554,0.08320045242990119,0.004666563698644042
1nvbhp9,jara,campana_electoral,0.6,-0.04673365081173571,0.0049307102530390355,-0.007645760399685692
1odgz5s,jara,identidad,0.6,-0.014925502748735591,0.16640360615498218,-0.03506223845127167
1ple47a,jara,democracia,0.45,-0.018284837967785857,-0.024591200705292034,-2.5842156913282485e-05
1oyvvcz,jara,seguridad,0.2,0.009911112911868147,-0.014665293520619526,-0.040642963999691306
1pmv2ft,jara,identidad,0.55,-0.01760724189647002,-0.016762136590243955,-0.02407581158141108
1ov4fyd,jara,identidad,0.4,-0.012614647868586699,0.27167560360143006,-0.02331003792408373
1n1vwsb,jara,democracia,0.1,-0.028488030828095055,-0.02222431308936631,0.002876320288124726
1oeob9k,jara,identidad,0.25,-0.020646716797382676,-0.017163077593956313,-0.00487695265477121
1paks8s,jara,identidad,0.45,0.003530161212573435,0.12295331385922721,-0.019477652492975502
1okogou,jara,campana_electoral,0.36,0.08674211455966219,-0.023792897948896573,0.3256176795515176
1p5274h,jara,economia,0.55,-0.024912375931838034,-0.04027475232068236,-0.006497282277384962
1pk1f27,jara,identidad,0.6,-0.037764285708274864,-0.001257500617350412,-0.021969101358490256
1nmb978,jara,moral,0.44,-0.04054047207861307,0.00010854538110359122,-0.035553281854757125
1p4oaxo,jara,democracia,0.55,0.2948540816010338,-0.06324367166462823,-0.1256188091731898
1pbymni,jara,democracia,0.45,-0.026023005485418946,0.03511711891080882,0.013350007664697685
1ozigiw,jara,religion_valvores,0.6,-0.023975196498227328,-0.03310755340534085,0.0016101785740848104
1msu45r,jara,economia,0.25,0.2681487151312349,-0.04743540477753018,-0.1022984771487504
1p40o7a,jara,economia,0.48,-0.04926329677360494,-0.01914541982286431,-0.009708286649296148
1mu654b,jara,campana_electoral,0.55,-0.024070513131670856,-0.04074193290805316,-0.009960153793183156
1p1yvgk,jara,economia,0.55,-0.042746977547328424,-0.0073890737281733995,-0.020856797786593145
1ow01qu,jara,campana_electoral,0.35,-0.02344553091034589,-0.02633206950953909,-0.024569240383480715
1p1yvgk,jara,democracia,0.2,-0.03058648266574679,-0.02283599452349602,-0.02167539716924481
1p0farg,jara,economia,0.5,-0.02230236915220922,-0.03196046612994482,-0.017086946212173736
1n9zzd4,jara,campana_electoral,0.15,-0.021582577833269296,-0.028641096724288957,-0.013997810893641627
1pipeam,jara,moral,0.65,-0.016996016103425427,-0.040373421843216684,0.018190460636401576
1od6frl,jara,democracia,0.25,-0.030524384774122896,-0.023645498006753092,-0.003656147229405751
1onpj7s,jara,democracia,0.35,0.005997602870379232,0.10642110329191144,-0.05035968660856466
1p6hxii,jara,campana_electoral,0.25,0.056235146413783826,-0.03199019606849954,0.18361736625845984
1oz4n1h,jara,economia,0.5,-0.037124496136383585,-0.04891308716161044,-0.0073139399464294385
1oq06v9,jara,campana_electoral,0.5,-0.031657906894341455,-0.029001620549581858,-0.015165557203357745
1odgz5s,jara,religion_valvores,0.25,-0.018592475858679517,-0.023465187192402568,-0.009649394406300277
1p85nwp,jara,migracion,0.3,-0.023755566265359213,-0.028009280184237647,-0.006061661725835584
1odgz5s,jara,democracia,0.55,0.017548901639472387,-0.03850735411363026,0.01724839895589195
1naacpd,jara,identidad,0.6,-0.012347868994429249,0.03963503922517074,0.009243704745046611
1pd5qyw,jara,democracia,0.25,-0.016049058877584076,-0.055981164361294425,-0.012544329690861411
1owju60,jara,seguridad,0.15,-0.02525144516162002,-0.046162646958251174,-0.008607098955505398
1p0941e,jara,democracia,0.45,-0.009032227669127249,-0.03290080386011125,0.008658552117770921
1mj977z,jara,campana_electoral,0.66,-0.0334207201351053,-0.02261902251154664,0.021167331590879055
1mpjse5,jara,democracia,0.55,-0.01827813664821044,-0.0376534720293568,-0.011166383831901652
1oz39qo,jara,democracia,0.1,0.032222514540356254,-0.037567081136839486,-0.017903345248686045
1nfh58c,jara,economia,0.3,-0.032664443870309215,-0.03131762224428526,0.0002525711820068711
1ntzhmt,jara,campana_electoral,0.2,-0.030873548719101043,-0.019155761429127966,0.0030438480856980485
1px42s9,jara,democracia,0.5,0.024427035234816135,-0.030384751574256016,-0.03168604439682954
1ngvuav,jara,democracia,0.1,0.02440591636407898,-0.015153425025008467,0.038553033540160646
1ozokrg,jara,moral,0.3,0.007543680897120309,0.20147509286332446,-0.007119093122888264
1oz0161,jara,campana_electoral,0.35,0.04401881833506634,0.0031339809969775125,0.17518285051123977
1pegdde,jara,seguridad,0.6,-0.029726941780897454,-0.024024545834594395,0.0042891815982379015
1pmqnl6,jara,democracia,0.5,0.001547968337413979,-0.0015061534267801421,-0.014173263846515372
1p85ydr,jara,democracia,0.45,-0.022638492201333946,-0.04624245076801799,-0.002975530834732791
1ov4fyd,jara,democracia,0.3,0.3700715685834832,-0.06179495876538722,-0.07651627767518512
1p2wsmz,jara,democracia,0.33,-0.004030928976188081,0.07526262920879435,-0.005251596192715646
1ple47a,jara,democracia,0.675,0.09254830860338344,-0.03428426392249004,-0.025658373397550144
1okogou,jara,democracia,0.1,-0.029976682854380047,-0.055283540432107495,-0.010210156076705348
1mjcenm,jara,religion_valvores,0.6,-0.02765850002601984,-0.02708677055409604,0.009913779643806558
1ple47a,jara,economia,0.25,-0.03439801108227751,0.08344257253398633,-0.0060427837749590894
1odgz5s,jara,identidad,0.65,-0.021240388967154293,0.0028959657027522213,0.005996461799950932
1p77147,jara,democracia,0.25,-0.04327107998529425,0.0019266413800837455,-0.027351533199408133
1nzk2rr,jara,campana_electoral,0.35,-0.03323445989430607,-0.013962153747659982,-0.011680187725679907
1p9wvk3,jara,seguridad,1.0,0.09155282827225535,-0.027879913341206448,0.06547294226842008
1p85mlh,jara,democracia,0.15,0.053585568340877576,-0.046735553919597245,-0.02181014246641016
1mj42es,jara,identidad,0.3,-0.004751389897303887,0.1404338040747242,-0.011369647877556156
1p16rvs,jara,identidad,0.35,-0.01581887476946251,0.036553409022040614,-0.012914803447172359
1p2bewp,jara,democracia,0.55,-0.03146642545438886,-0.00497345368298063,0.011390145695875983
1nyy3zn,jara,identidad,0.6,-0.016477782590964205,0.1809995086517606,-0.015813149445173154
1p77rvw,jara,democracia,0.3,0.08520201266838137,-0.018497806296281297,-0.025040605427309088
1mokdp5,jara,democracia,0.45,-0.023163195216815174,-0.029712841030037473,-0.01930736296361586
1piowld,jara,economia,0.15,-0.01576932175118036,-0.036411564770703356,-0.015621736525078976
1p0bkyw,jara,democracia,0.35,-0.02493961313059289,-0.057274330006347574,-0.013914312819906119
1pjooqb,jara,medios_fakenews,0.6,-0.0318400722339746,-0.022514462435456323,-0.018866298040561554
1pa4iw4,jara,identidad,0.5,-0.018691044213549404,0.04958727851886052,-0.015091267391573846
1ov4fyd,jara,identidad,0.55,0.05592467270473214,0.09952377462868149,0.17015020906582357
1q5yd93,jara,economia,0.35,-0.031337863436824306,-0.03378150255295013,-0.01295832014133376
1nqcjl6,jara,democracia,0.45,-0.03057503239700404,-0.033028426874133585,-0.020321188001208378
1pme9ym,jara,democracia,0.55,0.036968068276594074,-0.031220113315019338,0.1614261314421035
1pmqgzi,jara,campana_electoral,0.25,-0.031319701656166446,-0.03230741657903151,-0.03599537758808141
1nfnskw,jara,democracia,0.5,0.010223377133676853,0.0802182754028477,-0.005201171491689175
1nh65q8,jara,democracia,0.4,0.000734303978675379,0.1526734306096251,0.006872465069290479
1p9wvk3,jara,campana_electoral,0.4,-0.014100339610763218,-0.0032056987215145286,-0.0031538564379768957
1p5274h,jara,democracia,0.5,-0.012549076094856573,-0.031796440047852266,0.019729293496940848
1plpo81,jara,democracia,0.65,0.21343515993713236,-0.05525385936646296,-0.11154260026972584
1pjfpqj,jara,economia,0.3,-0.02813175371803721,-0.029147914677236608,-0.01021645930323907
1pd37do,jara,economia,0.42,-0.03168401017432969,-0.032375293188405735,-0.004179176203517146
1peepy6,jara,identidad,0.4,-0.02661374827219616,-0.024188512739311274,0.0014028884324810175
1pmsfqi,jara,pinochet_ddhh,0.6,-0.025010534770501268,-0.03958380711228884,0.022448763281371176
1ple47a,jara,campana_electoral,0.25,-0.018295649318875017,-0.014463108022646946,-0.03965020360349816
1owo9pd,jara,democracia,0.2,0.24127593620354637,-0.042964823394268006,-0.11906866028698278
1o9law4,jara,pinochet_ddhh,0.4,-0.027039878639589093,-0.03560014971675517,-0.001603559682612687
1pd883o,jara,seguridad,0.25,-0.014996155701372933,-0.03183739535395041,0.00879522649900702
1oyzj1t,jara,campana_electoral,0.1,0.190372126802737,-0.06516444612687278,-0.07335475511689848
1pm2vps,jara,campana_electoral,0.2,0.09817035833101935,-0.024702075243983494,-0.05360070265899129
1oz0161,jara,democracia,0.35,-0.025736876047700415,-0.0006273876878491146,-0.00790397170084722
1pffwt1,jara,campana_electoral,0.25,-0.019397488150463132,-0.024066268620223288,-0.0020107424935278647
1nn4743,jara,campana_electoral,0.65,-0.03584383069729313,-0.023625083951760776,-0.014128340315106408
1potxmm,jara,campana_electoral,0.25,-0.028969296643947033,-0.04763041875391236,0.01668879167485826
1pt1ss3,jara,identidad,0.45,-0.03056065472102095,-0.015076999903684246,-0.01878655367272475
1n2stww,jara,seguridad,0.55,-0.04262098954602325,-0.006258014244935019,-0.02641204160598439
1p3085m,jara,identidad,0.35,-0.044480565415635706,0.05127599295537982,-0.04021231434336119
1od9th6,jara,economia,0.5,-0.036499272399762535,-0.025798675639353442,0.001317981529532868
1p40o7a,jara,campana_electoral,0.6,-0.025852283165798403,-0.01110132602286526,0.024810791316559753
1ngvuav,jara,campana_electoral,0.4,-0.03831062740823009,-0.0013425820456624445,-0.0258210417636512
1p1e4vp,jara,venezuela_latam,0.5,-0.02101613880004812,-0.02295843288429418,-0.0003986218045493122
1pd37do,jara,economia,0.6,-0.015820265014964724,-0.03741326770005308,0.0053113791429079665
1owo9pd,jara,democracia,0.2,-0.021811145666718608,-0.026400685798189,-0.018869480271906797
1ohvmko,jara,identidad,0.3,-0.013552325571338328,-0.02987571434917736,0.013172312245033109
1oe99ds,jara,campana_electoral,0.15,-0.00938319141833292,-0.008505849674546845,0.010792837624374685
1ozkdbs,jara,economia,0.2,-0.03083794825983526,-0.018156142157668413,-0.02894911034867608
1muyjix,jara,campana_electoral,0.45,-0.03142213376930359,-0.028678149947403656,-0.013509592785426286
1oeob9k,jara,campana_electoral,0.3625,-0.040542961689793086,-0.020158363158439586,-0.03429477183501485
1nm083d,jara,campana_electoral,0.5,0.03657607482761781,-0.010918120249852652,0.1438425913199728
1ouhnak,jara,identidad,0.4,0.011495554859367027,0.07597979122887884,0.0056530931196169636
1pirq5c,jara,campana_electoral,0.55,-0.04137800923985417,-0.023108493481084073,-0.02355113247708497
1p8jgq5,jara,democracia,0.15,-0.003856614185035273,-0.04297611144663214,-0.016564031460140568
1oukjej,jara,democracia,0.63,0.6111952884115701,-0.028351841379517736,0.12167874039635622
1muyjix,jara,campana_electoral,0.8775,0.11237337241527141,-0.016323501300414413,0.34552291546928665
1n9rzdj,jara,moral,0.7,-0.027781890069389033,-0.03910754895659935,-0.001577597220643395
1pxs2ko,jara,seguridad,0.45,-0.017278024092389557,-0.03041379881361255,0.0045771043308851
1p7f3zy,jara,campana_electoral,0.7,0.021733665071816528,-0.01719558679389232,0.14282954530010622
1ptso35,jara,democracia,0.6,-0.032945427405470476,-0.06007524960032881,-0.014011138380803714
1mok7a5,jara,medios_fakenews,0.65,-0.018730420181942743,-0.02103024557514438,-0.0009684349683496268
1oe99ds,jara,identidad,0.4,-0.03811432143756981,-0.02431977685457433,-0.0071964372309449125
1mmz32q,jara,democracia,0.15,-0.038260140883952375,-0.007748755862102656,-0.017678533216245122
1mta82s,jara,moral,0.715,-0.0890902616291444,-0.16018132487977035,-0.053852232676926265
1p2mtyk,jara,campana_electoral,0.9425,-0.03709102518166453,-0.02573682905634103,0.0006252178396320768
1n5ebdc,jara,democracia,0.2,0.0285745899323822,-0.003473220812238345,0.09278278713690968
1n2stww,jara,seguridad,0.25,-0.02504658109617362,-0.033182316568684825,-7.344054678710271e-05
1pe2hi2,jara,economia,0.45,-0.027840127492339425,-0.033185437521596396,0.016042729617713167
1p1bqc4,jara,campana_electoral,0.5,0.019137229983691734,-0.07822180781075276,-0.031738725617159416
1n86rp7,jara,identidad,0.55,-0.01721473913634878,-0.00921983069672053,0.0182239382041603
1pd883o,jara,seguridad,0.35,-0.026827281095662826,-0.02667584272069821,0.005365291299252126
1po4b8a,jara,economia,0.25,-0.04822623232096805,-0.005626555964568236,-0.07054180478337986
1ov4fyd,jara,campana_electoral,1.0,0.000372914861174925,-0.0175282219324647,0.09819377295508898
1p8jgq5,jara,democracia,0.2,0.03381802344662613,-0.0439752053974197,-0.019625981170656028
1n9c554,jara,pinochet_ddhh,0.6975,-0.027863247976818217,-0.038521264854879646,0.004229316104683802
1p0mq6y,jara,democracia,0.35,-0.016723142014990817,-0.02722644118010615,0.0009174037836107527
1onfd3t,jara,campana_electoral,0.45,-0.008878260769642562,-0.002003958972993519,-0.03531091944562398
1p2pkho,jara,migracion,0.2,-0.02829761347490311,-0.014229391789456997,0.009814416650123736
1p77147,jara,identidad,0.55,-0.03254788430883039,0.07584256616301269,-0.011085954687798117
1oz4n1h,jara,seguridad,0.6,-0.006805031040407123,-0.019202326570457534,0.011372285951064398
1on1vq8,jara,economia,0.5,-0.019895905646121682,-0.0085103981808641,0.009922132391361946
1pka6wa,jara,democracia,0.45,-0.07306713502806195,-0.20511767609162998,-0.010405008858510228
1p1b8wf,jara,identidad,0.4,0.016333842116023917,0.12815144817146654,0.08872836728587838
1pf3am1,jara,identidad,0.2,-0.006600112102020288,0.21104255950075712,-0.018429861692699053
1oy31qu,jara,medios_fakenews,0.4,-0.022504600696497894,-0.026488527960842122,-0.012910831213191084
1n4zoba,jara,campana_electoral,0.25,0.014891085557029022,-0.029266440950415844,-0.005121204565988528
1pe2hi2,jara,democracia,0.3,0.13083827777725293,0.0637619950399878,-0.07654393906174382
1p77147,jara,medios_fakenews,0.4,-0.044612091505914185,-0.020068316735483052,-0.011804970155240685
1ndyalk,jara,campana_electoral,0.4,0.005056260485410618,-0.022941577801820216,-0.01442900532871801
1mwqjes,jara,democracia,0.5,-0.0012871294487814718,-0.03906666513861882,-0.004618433001780975
1o0acgm,jara,democracia,0.15,0.013932003523583026,-0.031260097010541665,-0.03135027891253284
1ngubsu,jara,identidad,0.65,0.07358502702887959,0.13662533941847577,0.22410688548158378
1q0gc5f,jara,democracia,0.2,-0.017398539120094553,-0.028573820522412474,-0.02022667160357954
1q7fscq,jara,democracia,0.3,0.14077002358885343,0.004669375682624013,-0.0895243214876287
1n87t00,jara,moral,0.2,-0.03381550180471206,-0.049238186105882736,-0.013131635205992274
1ozegku,jara,democracia,0.6,0.00026920261607037144,-0.013791952364619458,-0.004694494278335154
1oz031c,jara,moral,0.345,-0.04897146349904971,-0.027379381145640615,0.003381208179420852
1oz2z5x,jara,medios_fakenews,0.6,-0.050062742861701634,-0.018696377663425377,-0.017333910221791902
1o4w0pp,jara,identidad,0.4,0.0618117251601763,0.098513140975049,0.1573630905385338
1ozwzeh,jara,seguridad,0.45,-0.05687132144024251,-0.04377357979090193,-0.03697078469755343
1okh47m,jara,campana_electoral,0.2,0.03323420426773774,-0.04391693081110625,-0.0026418110336918275
1pgj05n,jara,identidad,0.15,-0.03001347852624818,0.08042550635480256,-0.011597108745166307
1ob5wvt,jara,campana_electoral,0.5,-0.023174662723800026,-0.030422929739232513,-0.0022915598087098676
1pbwuh8,jara,democracia,0.6,0.2182134694757511,-0.05332709065881183,-0.07006651981877571
1nvqcrx,jara,campana_electoral,0.2,0.02214838215949533,-0.011208184043797823,0.00817397985330239
